Date,Open,High,Low,Close,Adj Close,Volume
2019-12-18,29480.000000,29630.000000,29380.000000,29440.000000,28872.519531,1198695
2019-12-19,29545.000000,29625.000000,29340.000000,29470.000000,28901.941406,1273022
2019-12-20,29590.000000,29615.000000,29440.000000,29525.000000,28955.882813,750667
2019-12-23,29625.000000,29670.000000,29450.000000,29545.000000,28975.496094,1055856
2019-12-24,29600.000000,29600.000000,29320.000000,29355.000000,28789.158203,2950494
2019-12-26,29365.000000,29450.000000,29250.000000,29450.000000,28882.328125,1895375
2019-12-27,29655.000000,30150.000000,29555.000000,29930.000000,29353.074219,1770965
2019-12-30,29930.000000,29995.000000,29820.000000,29820.000000,29245.195313,1756221
2020-01-02,29995.000000,29995.000000,29435.000000,29475.000000,28906.845703,9817238
2020-01-03,29660.000000,29905.000000,29330.000000,29480.000000,28911.750000,4539054
2020-01-06,29160.000000,29365.000000,29160.000000,29280.000000,28715.605469,886193
2020-01-07,29420.000000,29665.000000,29385.000000,29555.000000,28985.304688,7663360
2020-01-08,29480.000000,29520.000000,29175.000000,29365.000000,28798.966797,1403483
2020-01-09,29685.000000,29850.000000,29660.000000,29850.000000,29274.617188,969909
2020-01-10,29965.000000,30130.000000,29850.000000,30090.000000,29509.992188,695589
2020-01-13,30180.000000,30425.000000,30080.000000,30425.000000,29838.533203,1936538
2020-01-14,30515.000000,30755.000000,30515.000000,30555.000000,29966.027344,8293335
2020-01-15,30475.000000,30520.000000,30320.000000,30360.000000,29774.787109,659181
2020-01-16,30360.000000,30700.000000,30345.000000,30700.000000,30108.232422,1295717
2020-01-17,30885.000000,31010.000000,30680.000000,30770.000000,30176.882813,1793865
2020-01-20,30875.000000,31155.000000,30875.000000,30995.000000,30397.544922,2512473
2020-01-21,31120.000000,31120.000000,30615.000000,30615.000000,30024.871094,858424
2020-01-22,30540.000000,31065.000000,30540.000000,31040.000000,30441.679688,7407967
2020-01-23,30850.000000,30875.000000,30605.000000,30635.000000,30044.484375,605016
2020-01-28,29930.000000,30075.000000,29560.000000,29725.000000,29152.027344,2624777
2020-01-29,29820.000000,29965.000000,29660.000000,29835.000000,29319.087891,673669
2020-01-30,29800.000000,29800.000000,29105.000000,29210.000000,28704.894531,1320353
2020-01-31,29380.000000,29490.000000,28880.000000,28885.000000,28385.515625,609383
2020-02-03,28520.000000,29005.000000,28415.000000,28895.000000,28395.341797,1883118
2020-02-04,28900.000000,29475.000000,28885.000000,29405.000000,28896.523438,2564195
2020-02-05,29720.000000,29765.000000,29390.000000,29540.000000,29029.187500,1746151
2020-02-06,29845.000000,30470.000000,29835.000000,30420.000000,29893.970703,1232895
2020-02-07,30350.000000,30350.000000,29990.000000,30185.000000,29663.035156,1290556
2020-02-10,29800.000000,30035.000000,29705.000000,30015.000000,29495.974609,786534
2020-02-11,30090.000000,30480.000000,30065.000000,30300.000000,29776.046875,1269514
2020-02-12,30270.000000,30600.000000,30180.000000,30550.000000,30021.722656,817319
2020-02-13,30620.000000,30790.000000,30405.000000,30465.000000,29938.193359,1513386
2020-02-14,30445.000000,30775.000000,30270.000000,30655.000000,30124.908203,1789171
2020-02-17,30640.000000,30760.000000,30475.000000,30650.000000,30119.994141,769744
2020-02-18,30390.000000,30475.000000,30105.000000,30160.000000,29638.466797,1557780
2020-02-19,30305.000000,30370.000000,29920.000000,30200.000000,29677.775391,1998519
2020-02-20,30390.000000,30480.000000,29870.000000,30045.000000,29525.455078,2223861
2020-02-21,29595.000000,29880.000000,29540.000000,29605.000000,29093.064453,2093872
2020-02-24,28985.000000,29085.000000,28485.000000,28510.000000,28017.000000,6869467
2020-02-25,28400.000000,28825.000000,28375.000000,28810.000000,28311.812500,2526242
2020-02-26,28355.000000,28575.000000,28185.000000,28405.000000,27913.814453,3552372
2020-02-27,28295.000000,28475.000000,28010.000000,28095.000000,27609.175781,5289466
2020-02-28,27640.000000,27780.000000,27140.000000,27210.000000,26739.478516,6252986
2020-03-02,27310.000000,27615.000000,26990.000000,27455.000000,26980.242188,4100838
2020-03-03,28075.000000,28140.000000,27455.000000,27590.000000,27112.908203,4015521
2020-03-04,27390.000000,28260.000000,27390.000000,28175.000000,27687.792969,1170349
2020-03-05,28370.000000,28585.000000,28145.000000,28475.000000,27982.605469,1314269
2020-03-06,28205.000000,28205.000000,27755.000000,27900.000000,27417.546875,2550050
2020-03-09,27900.000000,27900.000000,27900.000000,27900.000000,27417.546875,0
2020-03-10,26535.000000,26950.000000,26505.000000,26850.000000,26385.705078,2321726
2020-03-11,26830.000000,26880.000000,25955.000000,26075.000000,25624.105469,3532878
2020-03-12,26075.000000,26075.000000,26075.000000,26075.000000,25624.105469,0
2020-03-13,23700.000000,25055.000000,23100.000000,24515.000000,24091.082031,9031322
2020-03-16,24900.000000,25000.000000,23590.000000,23645.000000,23236.125000,7639736
2020-03-17,22600.000000,23835.000000,22505.000000,23090.000000,22690.722656,5883763
2020-03-18,23160.000000,23310.000000,21775.000000,21775.000000,21398.462891,6252936
2020-03-19,22315.000000,22500.000000,19965.000000,20265.000000,19914.574219,10104416
2020-03-20,20955.000000,21800.000000,20410.000000,21770.000000,21393.548828,8407183
2020-03-23,20635.000000,21035.000000,20175.000000,20555.000000,20199.558594,7835339
2020-03-24,21095.000000,22445.000000,20815.000000,22445.000000,22056.876953,7093950
2020-03-25,23125.000000,23765.000000,22785.000000,23730.000000,23319.656250,7160876
2020-03-26,23870.000000,24055.000000,23275.000000,23275.000000,22872.523438,3300896
2020-03-27,24230.000000,24370.000000,23030.000000,23815.000000,23403.185547,3698772
2020-03-30,23090.000000,23925.000000,22935.000000,23685.000000,23275.433594,3459835
2020-03-31,23920.000000,24170.000000,23675.000000,24160.000000,23742.220703,2418460
2020-04-01,23825.000000,24155.000000,22990.000000,22990.000000,22592.453125,3564858
2020-04-02,23080.000000,23685.000000,22760.000000,23640.000000,23231.212891,2323469
2020-04-03,23645.000000,23860.000000,23335.000000,23610.000000,23201.730469,2440876
2020-04-06,23840.000000,24600.000000,23815.000000,24525.000000,24100.908203,3024665
2020-04-07,25000.000000,25205.000000,24505.000000,24965.000000,24533.300781,2311328
2020-04-08,24850.000000,25125.000000,24590.000000,24590.000000,24164.785156,1399233
2020-04-09,25030.000000,25045.000000,24705.000000,24955.000000,24523.472656,2317493
2020-04-10,24930.000000,25215.000000,24825.000000,25190.000000,24754.410156,2737563
2020-04-13,25080.000000,25085.000000,24715.000000,24755.000000,24326.931641,5698455
2020-04-14,24970.000000,25310.000000,24870.000000,25160.000000,24724.927734,5490836
2020-04-16,24940.000000,25215.000000,24765.000000,25185.000000,24749.496094,1336920
2020-04-17,25650.000000,26155.000000,25650.000000,25950.000000,25501.267578,8767087
2020-04-20,25900.000000,25990.000000,25555.000000,25640.000000,25196.628906,2391626
2020-04-21,25435.000000,25600.000000,24925.000000,25370.000000,24931.296875,3612344
2020-04-22,25025.000000,25675.000000,24875.000000,25610.000000,25167.146484,1225985
2020-04-23,25685.000000,25960.000000,25565.000000,25840.000000,25393.169922,2254966
2020-04-24,25770.000000,25770.000000,25315.000000,25445.000000,25005.000000,615248
2020-04-27,25545.000000,26035.000000,25465.000000,25950.000000,25950.000000,1093434
2020-04-28,25600.000000,25730.000000,25335.000000,25650.000000,25650.000000,804312
2020-04-29,25655.000000,25990.000000,25600.000000,25820.000000,25820.000000,1560526
2020-05-04,25425.000000,25425.000000,25000.000000,25035.000000,25035.000000,5250682
2020-05-06,25375.000000,25510.000000,25115.000000,25510.000000,25510.000000,744545
2020-05-07,25385.000000,25630.000000,25315.000000,25460.000000,25460.000000,561750
2020-05-08,25575.000000,25835.000000,25575.000000,25675.000000,25675.000000,867120
2020-05-11,25735.000000,25880.000000,25440.000000,25475.000000,25475.000000,695190
2020-05-12,25480.000000,25525.000000,25075.000000,25310.000000,25310.000000,1177650
2020-05-13,24990.000000,25565.000000,24965.000000,25565.000000,25565.000000,596543
2020-05-14,25365.000000,25420.000000,25170.000000,25310.000000,25310.000000,846114
2020-05-15,25450.000000,25515.000000,25190.000000,25375.000000,25375.000000,590991
2020-05-18,25500.000000,25620.000000,25290.000000,25550.000000,25550.000000,739801
2020-05-19,26100.000000,26265.000000,26030.000000,26200.000000,26200.000000,2118117
2020-05-20,26080.000000,26335.000000,26080.000000,26260.000000,26260.000000,581008
2020-05-21,26400.000000,26460.000000,26295.000000,26360.000000,26360.000000,698544
2020-05-22,26375.000000,26400.000000,25820.000000,25935.000000,25935.000000,1071556
2020-05-25,null,null,null,null,null,null
2020-05-26,26285.000000,26725.000000,26275.000000,26705.000000,26705.000000,2286985
2020-05-27,26610.000000,26880.000000,26565.000000,26760.000000,26760.000000,813581
2020-05-28,26970.000000,27110.000000,26515.000000,26825.000000,26825.000000,1133544
2020-05-29,26680.000000,26940.000000,26520.000000,26770.000000,26770.000000,946816
2020-06-01,26805.000000,27310.000000,26805.000000,27310.000000,27310.000000,1774417
