Date,Open,High,Low,Close,Adj Close,Volume
2019-11-01,140.729996,141.270004,139.789993,140.559998,139.273911,11425500
2019-11-04,138.970001,139.139999,138.529999,138.710007,137.440826,11124300
2019-11-05,137.220001,137.440002,136.729996,137.149994,135.895081,13493000
2019-11-06,138.020004,138.410004,137.339996,137.979996,136.717484,9351900
2019-11-07,136.350006,136.360001,134.449997,135.479996,134.240341,19209800
2019-11-08,135.149994,135.949997,134.779999,134.910004,133.675583,10222900
2019-11-11,135.380005,135.389999,134.639999,135.000000,133.764771,4577000
2019-11-12,135.279999,135.949997,134.789993,135.619995,134.379089,5772900
2019-11-13,136.809998,136.960007,136.169998,136.500000,135.251038,6672400
2019-11-14,137.800003,138.440002,137.669998,137.910004,136.648132,10213300
2019-11-15,137.479996,138.160004,137.429993,137.759995,136.499496,4657600
2019-11-18,138.210007,138.610001,137.929993,138.009995,136.747208,5943900
2019-11-19,138.369995,139.240005,138.369995,139.160004,137.886703,7893100
2019-11-20,139.910004,140.600006,139.770004,140.600006,139.313522,7905500
2019-11-21,139.639999,140.080002,139.119995,139.720001,138.441574,5980900
2019-11-22,140.100006,140.279999,139.679993,139.899994,138.619919,4664800
2019-11-25,140.300003,140.529999,140.179993,140.309998,139.026184,4157300
2019-11-26,141.000000,141.309998,140.940002,141.130005,139.838669,4281100
2019-11-27,140.600006,140.910004,140.419998,140.720001,139.432419,4095700
2019-11-29,140.619995,140.679993,139.779999,140.419998,139.135162,6251100
2019-12-02,138.139999,138.669998,137.949997,138.309998,137.280090,17702200
2019-12-03,140.039993,141.770004,139.929993,141.210007,140.158493,13062400
2019-12-04,140.339996,140.500000,139.210007,139.800003,138.758987,8586300
2019-12-05,138.660004,139.440002,138.600006,139.119995,138.084030,7273800
2019-12-06,138.029999,139.119995,137.860001,138.350006,137.319794,7931100
2019-12-09,138.990005,139.110001,138.570007,138.649994,137.617538,4016900
2019-12-10,139.179993,139.350006,138.410004,138.660004,137.627472,4947600
2019-12-11,139.300003,140.139999,139.229996,139.750000,138.709351,6256700
2019-12-12,139.190002,139.279999,136.610001,137.449997,136.426483,14857000
2019-12-13,138.119995,139.610001,137.229996,139.039993,138.004639,11335100
2019-12-16,138.399994,138.460007,137.429993,137.789993,136.763962,9156600
2019-12-17,138.210007,138.339996,137.210007,137.600006,136.575378,6179700
2019-12-18,137.300003,137.449997,136.279999,136.470001,135.453766,6244700
2019-12-19,136.000000,136.860001,135.759995,136.470001,135.670502,6591100
2019-12-20,136.130005,136.690002,135.929993,136.649994,135.849457,5455700
2019-12-23,136.809998,136.970001,136.000000,136.449997,135.650604,5175000
2019-12-24,135.919998,137.059998,135.889999,136.839996,136.038330,4667400
2019-12-26,136.910004,137.220001,136.509995,137.169998,136.366409,5290200
2019-12-27,137.440002,137.630005,137.289993,137.320007,136.515533,7300500
2019-12-30,135.889999,136.899994,135.660004,136.820007,136.018463,7979700
2019-12-31,136.210007,136.460007,135.380005,135.479996,134.686310,10707400
2020-01-02,136.789993,137.529999,136.669998,137.009995,136.207336,11034100
2020-01-03,138.270004,139.160004,137.880005,139.119995,138.304962,12366000
2020-01-06,139.690002,139.710007,138.149994,138.330002,137.519592,11369800
2020-01-07,138.220001,138.470001,137.639999,137.649994,136.843582,8381200
2020-01-08,137.929993,138.309998,136.320007,136.740005,135.938919,10621700
2020-01-09,136.000000,137.440002,135.910004,137.220001,136.416107,7411500
2020-01-10,137.669998,138.470001,137.630005,138.440002,137.628967,8776000
2020-01-13,137.880005,138.089996,137.389999,138.020004,137.211426,5966900
2020-01-14,138.179993,138.820007,138.139999,138.729996,137.917267,13920300
2020-01-15,139.520004,139.759995,139.020004,139.649994,138.831863,6290500
2020-01-16,139.259995,139.529999,138.740005,139.210007,138.394455,6798600
2020-01-17,137.580002,138.139999,137.360001,138.020004,137.211426,9693100
2020-01-21,138.809998,139.649994,138.770004,139.470001,138.652924,6794900
2020-01-22,139.720001,140.139999,139.589996,139.960007,139.140060,6317000
2020-01-23,140.850006,141.380005,140.779999,140.940002,140.114304,9747400
2020-01-24,141.419998,142.550003,141.300003,142.080002,141.247635,8585000
2020-01-27,143.949997,144.289993,143.500000,144.289993,143.444672,10935200
2020-01-28,143.929993,144.089996,142.820007,143.160004,142.321320,10612900
2020-01-29,143.440002,144.699997,143.429993,144.559998,143.713104,9566800
2020-01-30,144.899994,145.669998,144.289993,144.580002,143.732986,14711800
2020-01-31,145.169998,145.990005,145.089996,145.899994,145.045242,14538100
2020-02-03,144.949997,145.759995,144.119995,145.539993,144.927765,15310700
2020-02-04,143.990005,144.139999,143.059998,143.580002,142.975998,11388300
2020-02-05,142.300003,142.699997,141.899994,142.009995,141.412598,10782600
2020-02-06,142.179993,142.880005,142.000000,142.649994,142.049911,6683100
2020-02-07,144.220001,144.740005,143.869995,144.429993,143.822433,11374800
2020-02-10,145.100006,145.250000,144.679993,144.830002,144.220749,6699300
2020-02-11,144.589996,144.720001,143.940002,144.100006,143.493820,7784100
2020-02-12,143.369995,143.550003,142.990005,143.369995,142.766891,5595500
2020-02-13,143.440002,144.199997,143.270004,143.919998,143.314575,7883400
2020-02-14,144.759995,145.080002,144.449997,144.550003,143.941925,7137400
2020-02-18,145.339996,146.050003,144.919998,145.539993,144.927765,6909200
2020-02-19,145.119995,145.619995,144.979996,145.529999,144.917816,5707700
2020-02-20,146.080002,146.940002,146.000000,146.669998,146.053009,9332900
2020-02-21,147.800003,148.880005,147.649994,148.039993,147.417236,13860300
2020-02-24,150.830002,150.960007,150.000000,150.250000,149.617935,15929300
2020-02-25,150.210007,151.759995,150.139999,151.050003,150.414597,20802900
2020-02-26,149.949997,151.720001,149.580002,150.250000,149.617935,22589500
2020-02-27,152.699997,153.080002,150.830002,151.880005,151.241089,30682500
2020-02-28,154.449997,155.979996,154.160004,155.309998,154.656647,45010800
2020-03-02,155.300003,156.500000,153.759995,153.940002,153.518784,28152400
2020-03-03,153.809998,159.699997,152.360001,156.330002,155.902237,38608000
2020-03-04,156.410004,157.350006,154.190002,154.669998,154.246780,23463700
2020-03-05,157.130005,158.820007,156.809998,158.520004,158.086243,17786200
2020-03-06,167.300003,169.330002,164.110001,166.770004,166.313675,76288300
2020-03-09,179.100006,179.699997,170.339996,171.289993,170.821304,41552800
2020-03-10,169.639999,172.929993,162.029999,162.509995,162.065323,37728300
2020-03-11,165.429993,167.029999,155.630005,156.529999,156.101700,29519300
2020-03-12,163.509995,166.360001,155.660004,157.500000,157.069046,24361800
2020-03-13,155.000000,158.199997,152.190002,153.940002,153.518784,19812900
2020-03-16,160.380005,166.149994,157.809998,163.910004,163.461502,30496700
2020-03-17,163.500000,165.630005,152.710007,152.979996,152.561401,18570900
2020-03-18,152.839996,154.139999,139.009995,144.350006,143.955032,47061000
2020-03-19,146.949997,153.449997,145.250000,148.279999,147.874268,21175300
2020-03-20,153.300003,159.429993,152.110001,159.429993,158.993744,20863100
2020-03-23,157.500000,166.690002,156.570007,166.000000,165.545776,19971800
2020-03-24,161.250000,165.449997,160.410004,162.910004,162.464233,11948600
2020-03-25,163.589996,166.679993,161.619995,162.539993,162.095245,10750600
2020-03-26,164.000000,165.679993,162.270004,163.339996,162.893066,10576200
2020-03-27,165.520004,168.250000,164.589996,167.699997,167.241119,12550000
2020-03-30,168.300003,170.110001,165.940002,166.320007,165.864914,13473200
2020-03-31,165.699997,166.919998,164.559998,164.970001,164.518616,11464800
2020-04-01,168.479996,168.960007,166.399994,167.039993,166.823608,11334700
2020-04-02,168.830002,169.220001,167.259995,168.100006,167.882248,5771200
2020-04-03,168.550003,170.330002,168.139999,168.500000,168.281723,6570800
2020-04-06,167.000000,168.270004,166.529999,168.059998,167.842285,9434800
2020-04-07,164.960007,166.419998,163.710007,166.300003,166.084564,13811400
2020-04-08,165.110001,166.190002,164.130005,165.089996,164.876129,10147100
2020-04-09,164.279999,165.789993,163.779999,165.389999,165.175751,14260800
2020-04-13,164.750000,165.710007,163.880005,163.880005,163.667709,8750300
2020-04-14,163.839996,164.740005,163.479996,163.839996,163.627747,9019100
2020-04-15,166.800003,168.600006,166.740005,168.179993,167.962128,10027800
2020-04-16,169.259995,170.320007,169.020004,170.089996,169.869659,8265400
2020-04-17,169.820007,170.839996,167.270004,167.809998,167.592606,8612100
2020-04-20,168.440002,169.289993,167.960007,169.160004,168.940872,6462600
2020-04-21,171.929993,172.149994,170.779999,171.289993,171.068100,7850700
2020-04-22,169.970001,170.389999,168.710007,169.539993,169.320358,6230200
2020-04-23,169.869995,170.929993,169.610001,170.440002,170.219208,5968600
2020-04-24,169.610001,170.839996,169.570007,170.839996,170.618683,6211800
2020-04-27,169.660004,169.750000,167.440002,167.660004,167.442810,9039500
2020-04-28,168.550003,169.850006,168.449997,169.589996,169.370300,9905400
2020-04-29,169.529999,170.259995,167.960007,168.710007,168.491455,8619600
2020-04-30,168.740005,169.229996,166.710007,166.740005,166.524002,11573800
2020-05-01,167.500000,168.110001,166.440002,167.949997,167.949997,10209400
2020-05-04,167.559998,167.679993,166.479996,167.160004,167.160004,8300900
2020-05-05,165.570007,166.270004,165.270004,166.089996,166.089996,7831800
2020-05-06,163.229996,163.639999,162.050003,163.410004,163.410004,14721500
2020-05-07,163.559998,166.369995,163.339996,166.139999,166.139999,9164800
2020-05-08,164.490005,165.399994,163.679993,163.979996,163.979996,8130500
2020-05-11,163.660004,164.220001,162.100006,162.699997,162.699997,8713500
2020-05-12,163.160004,164.929993,163.130005,164.369995,164.369995,10057300
2020-05-13,165.089996,166.289993,164.830002,165.520004,165.520004,13305600
2020-05-14,167.320007,168.149994,167.050003,167.139999,167.139999,10080000
2020-05-15,168.300003,168.490005,166.330002,166.710007,166.710007,7225600
2020-05-18,164.929993,165.059998,162.419998,163.050003,163.050003,10074000
2020-05-19,162.520004,163.699997,162.479996,163.660004,163.660004,8639100
2020-05-20,163.169998,164.699997,162.880005,164.149994,164.149994,10927300
2020-05-21,164.860001,165.360001,164.289993,164.559998,164.559998,8920000
2020-05-22,164.720001,165.679993,164.610001,165.550003,165.550003,4956700
2020-05-26,163.710007,163.789993,162.979996,163.330002,163.330002,8098900
2020-05-27,162.789993,163.910004,162.589996,163.029999,163.029999,8047400
2020-05-28,161.960007,162.570007,161.660004,162.429993,162.429993,10272600
2020-05-29,162.710007,164.089996,162.350006,163.589996,163.589996,14632700
